uid,body,title,url,newspapper_uid,host,n_tokens_title,n_tokens_body
bb6d295aebad8bb56fcb42c6b3b8e51b,La asistencia a los cultos religiosos es una de las muchas actividades afectadas por la pandemia del coronavirus que se registra en el país,Eucaristía dominical desde la Catedral de Popayán,https://www.eltiempo.com//vida/religion/eucaristia-domingo-28-de-junio-en-vivo-512080,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,4,10
dcbf09c7aad15b4f8328b2fe92212224,"“Sé que el mundo se va a acabar / hay que vivir de manera particular. / Ya qué, vive siempre, ama fuerte, yo no sé mañana. / Biutiful, biutiful somos todos”, canta La Ramona en su nueva canción 'Biutiful' en la que el llamado es a entender que la aceptación de la diversidad es la búsqueda real de la igualdad y que hay que vivir la vida, y aun más en estos tiempos de caos. Pero, además, es una canción que marca un antes y un después en la vida de esta joven artista bogotana que conforma la movida de la música independiente colombiana.","La Ramona, cantante bogotana lanza su nueva canción 'Biutiful'",https://www.eltiempo.com//cultura/musica-y-libros/ramona-habla-de-su-nueva-cancion-biutiful-511792,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,6,44
594564ed70dfba3067ba06377ce9e735,"Desde 2016 se viene hablando de esta alternativa, pero en las últimas semanas el concepto ha tomado mucha fuerza y su eco se escucha en todos los rincones del país. El término ‘catastro’ generalmente está asociado con el cobro de impuestos; sin embargo, va mucho más allá. Es el inventario de los predios y lotes (formales o informales) de un país, y sirve para saber cuántos, dónde y en qué estado se encuentran. ",Tecnología para realizar el Catastro Multipropósito.,https://www.eltiempo.com//contenido-comercial/tecnologia-para-realizar-las-actualizaciones-de-catastro-511576,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,4,33
1e1c8267ccef2cab5d8f5bf4cfe8615b,"La Policía Metropolitana de Cartagena rechazo al comportamiento de los dos uniformados que la noche del sábado provocaron un accidente de tránsito en el barrio Villa Rosita, como consecuencia del estado de alicoramiento en que se encontraban. De acuerdo con el reporte oficial, los funcionarios fueron capturados en flagrancia y recluidos en una celda.",Policías que provocaron accidente en Cartagena deberán pagar daños,https://www.eltiempo.com//colombia/otras-ciudades/policias-implicados-en-accidente-en-cartagena-deberan-pagar-danos-512140,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,7,26
ae14daa1d6d574ef98968849ce37e28c,"El pasado 16 de junio, el Ministerio de Salud de Rusia le dio permiso a la Universidad de Sechenov, con sede en Moscú, de probar en humanos su vacuna experimental contra el coronavirus.Dos días después, un grupo de 18 personas recibió las primeras inyecciones de la posible cura. El pasado martes 23 de junio, el fármaco les fue administrado a otros 20 individuos.(Vea: Sugieren que hay un tipo de sangre más propenso a contagios de coronavirus).",Efectos que posible vacuna contra el covid-19 les causó a voluntarios,https://www.eltiempo.com//mundo/europa/covid-19-sintomas-presentados-por-voluntarios-en-vacuna-experimental-511636,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,5,37
abe2d93ce3d6978ef0af24ad5fc3acc2,"No paran los casos de maltrato infantil en el mundo. Esta vez las autoridades del condado de Henry en Tennessee, EE. UU., hallaron a un pequeño de tan solo 18 meses enjaulado en una perrera de 1.2 metros cuadrados, en medio de sus propias heces, cucarachas, gusanos y roedores. ",Rescatan a niño de 18 meses enjaulado entre cucarachas y roedores,https://www.eltiempo.com//mundo/eeuu-y-canada/rescatan-a-nino-enjaulado-entre-mas-de-600-animales-512070,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,6,26
1370066f95b4fd6c4d3fd79eaa9c6c12,Lo que se guardó Rudesindo Cantarell Jiménez durante casi una década era la ubicación de uno de los más grandes tesoros energéticos que la naturaleza le dio a México.,El pescador que descubrió el más grande tesoro petrolero de México,https://www.eltiempo.com//economia/sector-financiero/el-pescador-que-descubrio-el-mas-grande-tesoro-petrolero-de-mexico-y-murio-en-el-abandono-512088,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,6,13
a2b7e03e10fda82afa8a1f4be7b7e678,"Colombia empieza a ver cómo se duplica el número de muertes diarias. ¿Estamos siquiera cerca del pico de contagio? Además, en este episodio de 'El primer café': Las universidades públicas y privadas del país empiezan a proponer descuentos para evitar la deserción masiva de estudiantes; Gobierno ya habla de reapertura gradual de restaurantes ¿cómo sería? ¿Qué llega a Netflix en julio? Y al final, 'La greca'.",¿Estamos cerca del pico de contagio? / Restaurantes: cómo volver,https://www.eltiempo.com//podcast/el-primer-cafe/pico-de-contagio-y-reapertura-de-restaurantes-temas-de-el-primer-cafe-511396,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,6,37
67f64f99e3d84228159f38219406ffd2,"Una asamblea de mucha discusión, bastante caliente, como se esperaba, se llevó a cabo este sábado por casi 11 horas, entre los directivos de los 36 equipos del fútbol colombiano, que buscaban definir temas como ratificar el sistema de torneo para la reanudación de los campeonatos de la A y de la B, aclarar el asunto del descenso, además de definir el futuro del contrato de los derechos de la TV internacional.",Al detalle: así fue la larga y 'caliente' asamblea de la Dimayor,https://www.eltiempo.com//deportes/futbol-colombiano/dimayor-conclusiones-de-la-asamblea-para-el-sistema-de-la-liga-betplay-512020,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,5,34
bd771b4bd93e12c974db72c697e6d5e2,"Estados Unidos atraviesa un momento social que expone no solo el racismo, sino el dominio de la plutocracia y la desigualdad social que vive la clase trabajadora.",El malestar social de la gente común,https://www.eltiempo.com//mundo/eeuu-y-canada/el-malestar-social-de-la-gente-comun-511732,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,4,15
94f6248502ab4a7f41a8b6a0eb8eef15,"Aunque en la diligencia de indagatoria -hace tres semanas- María Claudia 'Caya' Daza guardó silencio sobre sus nexos con el oscuro ganadero José 'el Ñeñe' Hernández y los supuestos movimientos de dinero ""por debajo de la mesa"" para la campaña de Iván Duque, este sábado acaba de emitir un comunicado.En este asegura que: ""jamás en mi vida he cometido un acto contrario a la ley, he mantenido siempre un obrar correcto en mi vida familiar, social y pública"". Y sobre Uribe, señala: ""Del expresidente Álvaro Uribe Vélez aprendí el correcto ejercicio de los cargos públicos y el compromiso con la sociedad"". ","'Caya' Daza, clave en la 'Ñeñepolítica', se pronuncia a favor de Uribe",https://www.eltiempo.com//unidad-investigativa/claudia-daza-emite-comunicado-en-apoyo-a-alvaro-uribe-511864,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,5,54
3127a69ee9be7f8a0e95b38a35b32349,"El pasado 12 de marzo Lina María Arbeláez fue posesionada como la directora del Instituto Colombiano de Bienestar Familiar. A los pocos días se declaraba en el país la emergencia sanitaria, obligando a la entidad a reestructurar en tiempo récord su operación para continuar con la atención de alrededor de 1,7 millones de niños.Pese a que todos los centros de desarrollo infantil, hogares comunitarios y hogares infantiles fueron cerrados para evitar el contagio, la institución continúa prestando sus servicios de alimentación, educación inicial y lucha contra la violencia infantil, todo en condiciones excepcionales provocadas por la pandemia.(Lea también: Menor indígena abusada se encuentra en hogar de paso del ICBF)",‘Jardines infantiles del ICBF seguirán cerrados’,https://www.eltiempo.com//vida/educacion/cuarentena-jardines-infantiles-del-icbf-seguiran-cerrados-511808,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,5,59
6d0c2953c98fa3627e8ccc07e373e1da,"La emergencia que se vive ha dado pie para ver de nuevo historias televisivas que ya son parte del audiovisual colombiano. En tiempos de pandemia y ante la incertidumbre de retomar el trabajo de grabación de series y telenovelas, los canales nacionales han optado por repetir sus producciones más exitosas. Ahora, Caracol retoma 'Rafael Orozco, el ídolo', basada en la vida del músico vallenato, asesinado en junio de 1992.",Alejandro Palacio se reencuentra con su personaje de Rafael Orozco,https://www.eltiempo.com//cultura/cine-y-tv/alejandro-palacio-habla-de-su-papel-en-rafael-orozco-el-idolo-511796,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,6,36
